text,label
下周就要去那个完全不认人的大城市闯荡了，我到现在还没买到车票，愁得我整宿整宿在那儿薅头发,anxiety
下周就要去陌生的地方出差，我还没准备好，好慌,anxiety
下周就要考试了可我还没开始复习，急得我整宿整宿睡不着，愁死了,anxiety
下周就要考试了，我连书都没翻开过,anxiety
下周就要进行那个决定生死存亡的述职报告了，我到现在连PPT的第一页都还没做，愁死我算了,anxiety
下周的体检报告就像悬在头顶的剑，让人整晚整晚地失眠,anxiety
下周的述职报告如果再被那个秃头经理打回来，我真的会原地爆炸,anxiety
下周的述职报告还没写完，PPT却突然损坏了，这种绝望感谁懂啊,anxiety
下周的述职报告还没准备好，领导却突然要提前检查，急得我团团转,anxiety
下周的述职报告还没开始写急得我像热锅上的蚂蚁,anxiety
下周的述职报告还没想好开头怎么写,anxiety
下周的述职报告，我连PPT都还没做,anxiety
下周的面试竞争那么激烈，我这点经验真的能行吗？,anxiety
下周考试烦死了,anxiety
下周要出差烦死了,anxiety
下头,anger
下意识地多买了一份他最爱的冰美式。可回应我的只有空荡荡的走廊和回声,sadness
下意识地多买了一份他最爱的冰美式。可直到冰块化成水，才想起对面已经没人坐了,sadness
下意识地多买了一份他最爱的冰美式。后来回应我的只有空荡荡的走廊和回声,sadness
下意识地多买了一份他最爱的冰美式。然而回应我的只有空荡荡的走廊和回声,sadness
下意识地多买了一份他最爱的冰美式。然而直到开饭才发现，多出来的那副只能收回去,sadness
下意识地多买了一份他最爱的冰美式。直到手指悬在发送键上很久，最后还是一个个字删掉了,sadness
下意识地多买了一份他最爱的冰美式。直到直到冰块化成水，才想起对面已经没人坐了,sadness
下意识地多买了一份他最爱的冰美式，回应我的只有空荡荡的走廊和回声,sadness
下意识地多买了一份他最爱的冰美式，手伸向钱包时才想起，已经没有送花的理由了,sadness
下意识地多买了一份他最爱的冰美式，直到开饭才发现，多出来的那副只能收回去,sadness
下架吧垃圾,anger
下楼倒垃圾遇到了crush，这是什么偶像剧情节,love
下流,anger
下班刚好赶上末班车，运气爆棚...,joy
下班刚好赶上末班车，运气爆棚。,joy
下班刚好赶上末班车，运气爆棚！,joy
下班刚好赶上末班车，运气爆棚？,joy
下班刚好赶上末班车，运气爆棚～,joy
下班卡打卡成功的声音刚一响起，他立刻抓起背包冲向了电梯间,joy
下班后坐在江边吹吹晚风，看着波光粼粼的水面，心境格外平和,contentment
下班后换上舒适的拖鞋听着雨声慢慢入睡，觉得这种独处的时间，简直是救赎,contentment
下班后换上舒适的拖鞋，听着喜欢的播客入睡，独处的时间太美妙了,contentment
下班后换上舒适的拖鞋，听着喜欢的播客慢慢入睡，觉得这种独处的时间太美妙了,contentment
下班后换上软软的睡衣喝杯冰可乐，听着窗外的蝉鸣，这一刻的宁静最珍贵,contentment
下班后换上软软的睡衣喝杯冰可乐，听着窗外的雨声，这一刻最珍贵,contentment
下班后换上软软的睡衣喝杯冰可乐，听着窗外的雨声，这一刻的宁静最珍贵,contentment
下班后换上软软的睡衣喝杯冰可乐，这一刻的宁静，比任何名利都来得真实,joy
下班后换上软软的睡衣喝杯冰可乐，这一刻的宁静，比任何名利都来得重要,contentment
下班后的他没有回家而是在车里坐着抽了一根又一根的烟,sadness
下班后的夕阳染红了街道，照在身上暖烘烘的，心情瞬间大好,joy
下班后的夕阳真美，照在身上暖洋洋的，心情大好,joy
下班回家发现又是冷锅冷灶，窗外万家灯火，没有一盏是为我留的。,sadness
下班回家发现桌上放着我最爱喝的奶茶，被人在乎的感觉真好,joy
下班回家换上拖鞋，给自己倒杯温水，这一刻的宁静是任何名利都换不来的,contentment
下班回家换上最软的拖鞋，关掉所有工作群的消息，这种自由感最赞,contentment
下班回家换上睡衣躺在沙发上，听着喜欢的播客，这一刻感觉最放松了,contentment
下班回家换上睡衣躺在沙发上，听着喜欢的播客，这一刻最放松了,contentment
下班回家换上睡衣躺在沙发上，听着喜欢的歌，这一刻最放松,contentment
下班回家换上睡衣躺在沙发上，听着喜欢的音乐，这一刻感觉整个人都放松了,contentment
下班回家换上睡衣躺在沙发上，舒服,contentment
下班回家换上睡衣躺在沙发上，这一刻最放松,contentment
下班回家换上睡衣躺在沙发上，这一刻最放松了,contentment
下班回家换上睡衣躺在沙发上，这一刻最放松了，这一刻感觉整个人都轻盈了,contentment
下班回家换上睡衣躺在沙发上，这一刻最放松，谁都别来烦我,contentment
下班回家换上睡衣，窝在沙发上刷刷剧，这一刻我才觉得自己真正活过来了,contentment
下班回家换上睡衣，给自己煮一碗面，这一刻的宁静是任何无效社交都比不上的,contentment
下班回家换上睡衣，给自己煮一碗面，这一刻的宁静是任何社交都比不上的,contentment
下班回家换上软绵绵的家居服，窝在被窝里刷刷剧，这一刻我才感觉自己活过来了,contentment
下班回家换上软绵绵的居家服，窝在被窝里刷刷剧，这一刻我才感觉自己活过来了,contentment
下班回家换上软软的家居服，给自己泡一壶淡淡的青茶，这一刻的宁静最是解压,contentment
下班回家换上软软的拖鞋，给自己倒杯温水，这一刻的宁静是任何名利都换不来的,contentment
下班回家换上软软的拖鞋，给自己倒杯温水，这一刻的宁静最珍贵,contentment
下班回家换上软软的拖鞋，给自己倒杯温牛奶，这一刻的静谧是任何名利都换不来的,contentment
下班回家换上软软的睡衣，听着窗外的蝉鸣喝一杯冰可乐，这一刻的宁静最是珍贵,contentment
下班回家换上软软的睡衣，听着窗外的蝉鸣喝一杯加冰的可乐，这一刻的宁静比任何名利都珍贵,contentment
下班回家换上软软的睡衣，听着窗外的雨声喝杯可乐，宁静比名利珍贵,contentment
下班回家能吃上一碗热腾腾的面条，再洗个热水澡躺在松软的床上，真知足。,contentment
下班回家能喝上一口热汤，知足了,contentment
下班看到你我就觉得值了,love
下班看到你的笑脸，全值了,love
下班路上买了一束鲜花带回家，生活需要这点小小的仪式感来点缀。,contentment
下班路上的火烧云太美了，赶紧拍一张,joy
下班路上的风吹得特别舒服，耳机里刚好随机到最喜欢的歌，感觉整个人都轻盈了,joy
下班路上看到一个很像你的背影，追过去才发现认错了，眼泪一下子就出来了。,sadness
下班路上看到火烧云把整条街道都染成了橘红色，我停下共享单车拍了张照，那一刻突然觉得这操蛋的生活也挺温柔,joy
下雨了，我拿着伞在地铁站出口等你，别淋感冒了。,love
下雨了，我拿着伞在地铁站出口等你，别淋感冒了。你是我疲惫生活里的唯一慰藉,love
下雨了，我拿着伞在地铁站出口等你，别淋感冒了。只想一直守护在你身边,love
下雨了，我拿着伞在地铁站出口等你，别淋感冒了。希望余生都是你,love
下雨了，我拿着伞在地铁站出口等你，别淋感冒了。想把所有好东西都给你,love
下雨天关掉手机听雨砸窗户，这种极致的虚无感反倒挺踏实的,contentment
下雨天忘记关窗，地板上全是水,anger
下雨天没带伞，淋成落汤鸡,anger
下雨天躲在家里看番，喝杯热奶茶，真的太舒服了。,contentment
下雨天，窝在家里听着雨声刷剧，觉得特别有安全感。,contentment
下雨天，窝在沙发里看电影，惬意,contentment
下雨天，窝在被窝里听着雨声，这种安全感简直是无与伦比的。,contentment
下雨忘带伞，全身湿透，心情差到爆,sadness
不买奢侈品省下了装修费，看到新家的模样，成就感直接拉满,joy
不乱于心，不困于情，这种淡然的生活态度让我受益匪浅。,contentment
不争不抢反而过得更自在,contentment
不争不抢地过日子把平凡过成诗,contentment
不争不抢地过日子把平凡过成诗我也很知足,contentment
不争不抢地过日子，偶尔买束花犒劳自己，这种状态最舒服,contentment
不争不抢地过日子，把每一个平凡的日子都过成诗，我觉得很知足,contentment
不争不抢平凡过成诗,contentment
不争不抢挺安逸,contentment
不争不抢挺知足,contentment
不争不抢挺自在,contentment
不争不抢真安逸,contentment
不争不抢，把平凡得跟土一样的日子过出点滋味，这也算是我在这荒诞世界里对自己的一份交代,contentment
不争不抢，把平凡琐碎的日子过成诗，这也算是我在这荒诞世界里对自己的一份交代,contentment
不争不抢，把平凡的日子过成诗，我也很满足,contentment
不争不抢，把平凡的日子过成诗，这也算是我对自己的一种温柔交代,contentment
不争不抢，把平凡过成诗,contentment
不争不抢，顺其自然，挺好的,contentment
不争不抢，顺其自然，现在的每一天都过得很舒心。,contentment
不争不抢，顺其自然，这种平和的心态让我避开了生活中大部分的纷扰,contentment
不争不抢，顺其自然，这种豁达的感觉让我很舒服,contentment
不争不抢，顺应自然，现在的每一天都过得格外顺心遂意。,contentment
不仅迟到了还被扣了奖金... 感觉人生达到了‘巅峰’。,anger
不仅迟到了还被扣了奖金... 我可得好好夸夸这种效率。,anger
不仅迟到了还被扣了奖金... 托您的福，心情好到了极点。,anger
不仅迟到了还被扣了奖金... 真是令人‘欣慰’的结局。,anger
